x;sin;cos;ctg;csc;sec;trig_f;ln;log2;log10;logarithm;main
653,6;0,148728053;0,988878135;6,648901216;6,723681089;1,011246952;59,48356978;6,481120899;9,350282422;2,814733255;39,73365008;39,73365008
653,7;0,246163433;0,969228334;3,93733676;4,062341783;1,031748624;25,31669784;6,481272685;9,350501402;2,814799175;39,72072796;39,72072796
653,8;0,341659844;0,939823681;2,750758385;2,926887715;1,064029371;14,95145701;6,481424446;9,350720347;2,814865085;39,70780959;39,70780959
653,9;0,433668974;0,901072262;2,077788163;2,305906254;1,109788907;10,2847112;6,481576183;9,350939258;2,814930984;39,69489497;39,69489497
654;0,521190824;0,853440171;1,63748119;1,91868305;1,1717283;7,68466715;6,481727896;9,351158133;2,814996872;39,6819841;39,6819841
654,1;0,603225393;0,797570765;1,32217704;1,657755146;1,253807241;6,028625328;6,481879585;9,351376974;2,81506275;39,66907697;39,66907697
654,2;0,680733509;0,732531153;1,076090927;1,469003636;1,365129655;4,846755426;6,48203125;9,351595781;2,815128618;39,65617359;39,65617359
654,3;0,750502652;0,660867437;0,880566425;1,332440328;1,513162767;3,973275848;6,48219282;9,351828876;2,815198787;39,6424294;39,6424294
654,4;0,812810541;0,582528132;0,716683782;1,230299006;1,71665529;3,286342232;6,482344444;9,352047624;2,815264637;39,629533;39,629533
654,5;0,867062281;0,498199759;0,574583591;1,153319688;2,007226983;2,727516486;6,482496044;9,352266337;2,815330477;39,61664034;39,61664034
654,6;0,912757853;0,408501043;0,447545909;1,095580823;2,447974165;2,262262261;6,48264762;9,352485015;2,815396306;39,60375142;39,60375142
654,7;0,949502107;0,313760657;0,330447562;1,053183551;3,187142745;1,868536466;6,482799172;9,352703658;2,815462125;39,59086624;39,59086624
654,8;0,975403973;0,220424795;0,225983081;1,025216247;4,536694702;1,551621606;6,4829507;9,352922267;2,815527933;39,5779848;39,5779848
654,9;0,992482906;0,122383338;0,123310272;1,007574029;8,171046974;1,27680365;6,483102204;9,353140841;2,81559373;39,56510711;39,56510711
655;0,999618281;0,027627755;0,027638305;1,000381865;36,19548563;1,056803778;6,483253684;9,35335938;2,815659518;39,55223315;39,55223315
655,1;0,996722812;-0,080892742;-0,081158714;1,003287963;-12,36204855;0,850812944;6,48340514;9,353577885;2,815725295;39,53936292;39,53936292
655,2;0,983801919;-0,179258989;-0,182210448;1,016464779;-5,578520815;0,700913536;6,483556572;9,353796355;2,815791061;39,52649644;39,52649644
655,3;0,96095092;-0,276718862;-0,287963575;1,040635873;-3,613776058;0,583569199;6,483717909;9,354029115;2,815861129;39,51279022;39,51279022
655,4;0,929467449;-0,368904135;-0,396898391;1,075884907;-2,710731339;0,499821812;6,4838693;9,354247526;2,815926878;39,49993069;39,49993069
655,5;0,888013208;-0,459817945;-0,5178053;1,126109377;-2,174773756;0,443944272;6,484020667;9,354465903;2,815992616;39,4870749;39,4870749
655,6;0,837703991;-0,546124549;-0,651930222;1,19373909;-1,831084139;0,419404593;6,48417201;9,354684245;2,816058344;39,47422283;39,47422283
655,7;0,779051949;-0,626959378;-0,804772235;1,283611448;-1,594999669;0,431191942;6,48432333;9,354902553;2,816124062;39,4613745;39,4613745
655,8;0,712656845;-0,70151281;-0,984362691;1,403199882;-1,42549072;0,492364747;6,484474625;9,355120826;2,816189769;39,4485299;39,4485299
655,9;0,639201655;-0,76903917;-1,203124498;1,56445152;-1,300323884;0,632680807;6,484625896;9,355339064;2,816255466;39,43568902;39,43568902
656;0,559447812;-0,828865578;-1,481578013;1,787476827;-1,206468247;0,918935528;6,484777144;9,355557268;2,816321152;39,42285187;39,42285187
656,1;0,473102413;-0,881007438;-1,862191808;2,113707248;-1,135064196;1,51954882;6,484928367;9,355775438;2,816386828;39,41001845;39,41001845
656,2;0,382757103;-0,923849013;-2,413669152;2,612622969;-1,082427957;2,851957472;6,485079567;9,355993572;2,816452494;39,39718876;39,39718876
656,3;0,288570264;-0,957458721;-3,317939649;3,465360517;-1,04443145;6,289571418;6,485240672;9,356225998;2,816522461;39,38352043;39,38352043
656,4;0,191474744;-0,981497541;-5,125989584;5,222620914;-1,018851254;17,98712747;6,485391831;9,356444074;2,816588109;39,37069767;39,37069767
656,5;0,092429;-0,995719278;-10,77280164;10,81911527;-1,004299126;96,49910875;6,485542966;9,356662116;2,816653747;39,35787864;39,35787864
656,6;-0,007593729;-0,999971167;131,6838161;-131,6876131;-1,000028834;17605,99501;6,485694077;9,356880124;2,816719374;39,34506333;39,34506333
656,7;-0,107616787;-0,99419245;9,238265511;-9,292230607;-1,005841475;105,8104993;6,485845164;9,357098096;2,816784991;39,33225174;39,33225174
656,8;-0,205602552;-0,978635576;4,759841583;-4,863752861;-1,021830827;34,13350265;6,485996228;9,357316035;2,816850597;39,31944387;39,31944387
656,9;-0,302244291;-0,953230501;3,153841215;-3,308581933;-1,049064207;18,16304523;6,486147267;9,357533939;2,816916193;39,30663972;39,30663972
657;-0,395850268;-0,918315069;2,319854608;-2,526207712;-1,088950878;11,86473719;6,486298283;9,357751809;2,816981779;39,29383928;39,29383928
657,1;-0,485478091;-0,874248834;1,80079977;-2,05982519;-1,143839101;8,608790376;6,486449275;9,357969644;2,817047354;39,28104257;39,28104257
657,2;-0,570222259;-0,82149046;1,440649585;-1,753702148;-1,21729959;6,63161697;6,486600243;9,358187444;2,817112919;39,26824956;39,26824956
657,3;-0,649222196;-0,760598804;1,171553913;-1,540304701;-1,31475358;5,294156937;6,486761116;9,358419536;2,817182786;39,25461902;39,25461902
657,4;-0,72166951;-0,692237761;0,959217137;-1,385675834;-1,444590365;4,317724907;6,486912044;9,358637278;2,817248334;39,24183294;39,24183294
657,5;-0,786814325;-0,617189774;0,784416036;-1,270947882;-1,620247194;3,565063807;6,487062948;9,358854986;2,817313871;39,22905057;39,22905057
657,6;-0,845390305;-0,534149073;0,631837236;-1,182885579;-1,872136544;2,948207997;6,487213827;9,35907266;2,817379397;39,21627191;39,21627191
657,7;-0,89454911;-0,446969674;0,499659179;-1,117881611;-2,237288249;2,448759544;6,487364684;9,359290299;2,817444914;39,20349696;39,20349696
657,8;-0,934790351;-0,355199942;0,379978186;-1,069758581;-2,815315773;2,030506794;6,487515516;9,359507904;2,81751042;39,19072573;39,19072573
657,9;-0,965720489;-0,259584162;0,268798441;-1,035496307;-3,852315153;1,677233421;6,487666324;9,359725475;2,817575915;39,1779582;39,1779582
658;-0,987042253;-0,160460559;0,162567062;-1,013127855;-6,232061037;1,377309765;6,487817109;9,359943011;2,817641401;39,16519438;39,16519438
658,1;-0,998558723;-0,053670081;0,053747546;-1,001443358;-18,63235493;1,113264369;6,48796787;9,360160513;2,817706876;39,15243427;39,15243427
658,2;-1,000176748;0,018802347;-0,018799024;-0,999823283;53,18485113;0,962402077;6,488118607;9,360377981;2,81777234;39,13967786;39,13967786
658,3;-0,990637429;0,136519173;-0,137809424;-1,009451057;7,324978427;0,762010074;6,48827925;9,360609739;2,817842107;39,126085;39,126085
658,4;-0,972079934;0,234649957;-0,24138957;-1,028721986;4,261667093;0,630550387;6,488429946;9,360827149;2,817907554;39,11333549;39,11333549
658,5;-0,943791583;0,330541143;-0,350226839;-1,059555963;3,025341992;0,531462608;6,488580619;9,361044524;2,817972991;39,10058969;39,10058969
658,6;-0,906047681;0,423175614;-0,467056672;-1,103694675;2,363085126;0,463106191;6,488731268;9,361261865;2,818038418;39,08784758;39,08784758
658,7;-0,859215271;0,511614228;-0,595443592;-1,163852685;1,954597714;0,425415005;6,488881894;9,361479172;2,818103834;39,07510918;39,07510918
658,8;-0,803748543;0,594969142;-0,740242888;-1,244170219;1,680759436;0,421462038;6,489032496;9,361696444;2,81816924;39,06237448;39,06237448
658,9;-0,740183063;0,672405409;-0,908431229;-1,351017134;1,487198031;0,460513874;6,489183074;9,361913682;2,818234636;39,04964348;39,04964348
659;-0,670262744;0,74212388;-1,107213382;-1,491952236;1,347483926;0,562242563;6,489333628;9,362130886;2,818300021;39,03691617;39,03691617
659,1;-0,592854192;0,805309821;-1,358360675;-1,686755384;1,241758109;0,776946281;6,489484158;9,362348056;2,818365396;39,02419256;39,02419256
659,2;-0,509538087;0,860448103;-1,688682604;-1,962561831;1,162185141;1,214654668;6,489634665;9,362565191;2,818430761;39,01147265;39,01147265
659,3;-0,42115324;0,906989497;-2,153585468;-2,374432641;1,102548599;2,15338938;6,489795078;9,362796618;2,818500428;38,99791737;38,99791737
659,4;-0,328591438;0,944472163;-2,874305453;-3,043292927;1,058792455;4,405048598;6,489945545;9,363013696;2,818565775;38,98520434;38,98520434
659,5;-0,232789324;0,972527188;-4,177713871;-4,295729646;1,028248889;11,04367458;6,490095988;9,363230739;2,818631112;38,97249501;38,97249501
659,6;-0,134720078;0,990883697;-7,355130091;-7,422798573;1,009200175;41,36952898;6,490246407;9,363447748;2,818696438;38,95978936;38,95978936
659,7;-0,034377475;0,99940892;-29,07162098;-29,08881479;1,00059143;789,0147224;6,490396803;9,363664723;2,818761755;38,9470874;38,9470874
659,8;0,065542746;0,997849762;15,22441185;15,2572185;1,002154871;264,2272441;6,490547175;9,363881664;2,818827061;38,93438914;38,93438914
659,9;0,165542746;0,986202616;5,957389485;6,040735839;1,013990415;49,37786405;6,490697523;9,364098571;2,818892357;38,92169456;38,92169456
660;0,262422046;0,964953196;3,677104157;3,810655453;1,036319694;22,80643797;6,490847847;9,364315444;2,818957642;38,90900367;38,90900367
660,1;0,357402018;0,93395064;2,613165547;2,797969653;1,070720397;13,92722907;6,490998148;9,364532282;2,819022918;38,89631646;38,89631646
660,2;0,448726563;0,893669107;1,991567206;2,228528648;1,118982398;9,748118822;6,491148426;9,364749086;2,819088183;38,88363294;38,88363294
660,3;0,53539568;0,844601365;1,57752742;1,867777492;1,183990509;7,356999066;6,491308609;9,364980183;2,81915775;38,87011516;38,87011516
660,4;0,617497544;0,786572809;1,273807186;1,61943964;1,271338125;5,788895901;6,491458847;9,365196929;2,819222998;38,85743851;38,85743851
660,5;0,692958751;0,720977232;1,040433116;1,443087339;1,387006351;4,683175471;6,49160906;9,365413642;2,819288235;38,84476554;38,84476554
660,6;0,761518661;0,648142985;0,851118979;1,313165457;1,542869433;3,846730803;6,49175925;9,36563032;2,819353462;38,83209625;38,83209625
660,7;0,822511079;0,568749088;0,691478938;1,215789094;1,758244579;3,184576523;6,491909417;9,365846965;2,819418679;38,81943064;38,81943064
660,8;0,875356365;0,483478267;0,552321644;1,142391876;2,068345299;2,643453722;6,49205956;9,366063575;2,819483886;38,80676871;38,80676871
660,9;0,919571432;0,39292287;0,427289123;1,0874631;2,545028745;2,191542623;6,492209679;9,366280151;2,819549082;38,79411046;38,79411046
661;0,953748157;0,300606808;0,31518468;1,048494818;3,326604631;1,820075197;6,492359774;9,366496693;2,819614268;38,78145588;38,78145588
661,1;0,978964597;0,204030187;0,208414265;1,021487399;4,901235519;1,501893353;6,492509847;9,366713202;2,819679444;38,76880498;38,76880498
661,2;0,994381663;0,10585418;0,106452265;1,005650081;9,446958069;1,235441721;6,492659895;9,366929676;2,81974461;38,75615776;38,75615776
661,3;0,999833939;0,018223466;0,018226492;1,000166089;54,87430445;1,037117284;6,49281985;9,367160443;2,819814078;38,74267738;38,74267738
661,4;0,995249855;-0,097353612;-0,097818263;1,004772816;-10,27183251;0,823409612;6,492969859;9,367376859;2,819879226;38,73003701;38,73003701
661,5;0,980650187;-0,195768259;-0,199631083;1,019731616;-5,108080365;0,678915614;6,493119844;9,367593242;2,819944364;38,7174003;38,7174003
661,6;0,95614498;-0,292893797;-0,30632781;1,045866496;-3,414206817;0,566967884;6,493269805;9,367809591;2,820009492;38,70476727;38,70476727
661,7;0,923135463;-0,384474858;-0,416488017;1,083264634;-2,600950305;0,488307151;6,493419743;9,368025905;2,82007461;38,69213791;38,69213791
661,8;0,880160331;-0,474676513;-0,53930687;1,136156635;-2,106697872;0,437555952;6,493569658;9,368242186;2,820139717;38,67951222;38,67951222
661,9;0,828410038;-0,560122138;-0,676141177;1,207131679;-1,7853249;0,418621347;6,493719549;9,368458433;2,820204814;38,66689019;38,66689019
662;0,768411754;-0,639955761;-0,832829219;1,301385611;-1,562608013;0,437489446;6,493869416;9,368674646;2,820269901;38,65427183;38,65427183
662,1;0,700779556;-0,71337789;-1,017977599;1,426982267;-1,4017816;0,509231208;6,49401926;9,368890825;2,820334978;38,64165714;38,64165714
662,2;0,626209951;-0,779654473;-1,245036864;1,596908511;-1,282619461;0,667904163;6,49416908;9,36910697;2,820400045;38,62904612;38,62904612
662,3;0,545477082;-0,838125738;-1,536500371;1,83325759;-1,193138397;0,990287402;6,494328807;9,369337408;2,820469414;38,61560304;38,61560304
662,4;0,458218613;-0,888839526;-1,93977176;2,182364424;-1,125062479;1,673206663;6,494478588;9,369553496;2,820534463;38,60299885;38,60299885
662,5;0,36716353;-0,930156407;-2,533357296;2,723582052;-1,075088009;3,216375541;6,494628345;9,369769549;2,820599502;38,59039831;38,59039831
662,6;0,272421536;-0,962178002;-3,531945442;3,670781743;-1,039308733;7,336534227;6,494778079;9,369985569;2,820664531;38,57780144;38,57780144
662,7;0,174930519;-0,984580781;-5,628410559;5,71655538;-1,015660695;22,39158361;6,494927789;9,370201556;2,82072955;38,56520823;38,56520823
662,8;0,075652195;-0,997134266;-13,18050667;13,21838705;-1,00287397;149,3590196;6,495077476;9,370417508;2,820794558;38,55261867;38,55261867
662,9;-0,024438813;-0,999701328;40,90629699;-40,91851822;-1,000298762;1757,13713;6,495227139;9,370633426;2,820859557;38,54003278;38,54003278
663;-0,12436643;-0,992236358;7,978329508;-8,040755048;-1,007824387;81,59493375;6,495376779;9,370849311;2,820924545;38,52745054;38,52745054
663,1;-0,222023713;-0,975041266;4,391608688;-4,504023409;-1,025597618;30,02014971;6,495526395;9,371065162;2,820989523;38,51487196;38,51487196
663,2;-0,318222223;-0,948016148;2,979101011;-3,142458088;-1,054834353;16,73197947;6,495675988;9,371280979;2,821054491;38,50229704;38,50229704
663,3;-0,411224294;-0,91153419;2,216635064;-2,431762942;-1,097051554;11,17763571;6,495835488;9,371511089;2,821123761;38,48889117;38,48889117
663,4;-0,500093146;-0,865971619;1,731620651;-1,999627485;-1,154772256;8,211658226;6,495985041;9,371726848;2,821188712;38,47632305;38,47632305
663,5;-0,58393029;-0,811803804;1,390240955;-1,712533186;-1,231824728;6,372277237;6,496134571;9,371942575;2,821253652;38,46375859;38,46375859
663,6;-0,66188344;-0,749606771;1,13253592;-1,510840035;-1,334032773;5,109619763;6,496284077;9,372158267;2,821318582;38,45119778;38,45119778
663,7;-0,733153629;-0,680063054;0,927586016;-1,363970607;-1,470451886;4,178073608;6,496433561;9,372373925;2,821383502;38,43864062;38,43864062
663,8;-0,798049164;-0,602592343;0,755081729;-1,253055632;-1,659496693;3,443429406;6,49658302;9,37258955;2,821448412;38,42608711;38,42608711
663,9;-0,854260263;-0,519845556;0,608532995;-1,170603436;-1,923648261;2,857617797;6,496732456;9,372805141;2,821513312;38,41353724;38,41353724
664;-0,901951102;-0,431838174;0,478782246;-1,108707553;-2,31568226;2,37328114;6,496881869;9,373020698;2,821578202;38,40099103;38,40099103
664,1;-0,940651667;-0,339373601;0,360785626;-1,063092784;-2,94660515;1,966911961;6,497031259;9,373236222;2,821643081;38,38844846;38,38844846
664,2;-0,969984291;-0,243167587;0,250692294;-1,030944531;-4,112390194;1,623361689;6,497180625;9,373451712;2,821707951;38,37590953;38,37590953
664,3;-0,98966831;-0,143375857;0,144872636;-1,010439548;-6,97467498;1,331289988;6,497339898;9,373681495;2,821777123;38,36254078;38,36254078
664,4;-0,999524031;-0,030849828;0,030864518;-1,000476196;-32,4150919;1,063633367;6,497489225;9,373896928;2,821841975;38,35000865;38,35000865
664,5;-0,999476045;0,032367207;-0,032384175;-1,00052423;30,8954673;0,93732802;6,497638528;9,374112327;2,821906817;38,33748016;38,33748016
664,6;-0,988206485;0,153127209;-0,154954669;-1,011934261;6,530518025;0,737549553;6,497787808;9,374327692;2,821971649;38,32495531;38,32495531
664,7;-0,967997554;0,250959631;-0,259256472;-1,033060462;3,984704618;0,61168171;6,497937065;9,374543024;2,82203647;38,31243411;38,31243411
664,8;-0,93809748;0,34637136;-0,369227471;-1,065987301;2,887074731;0,517847102;6,498086298;9,374758323;2,822101282;38,29991654;38,29991654
664,9;-0,898797266;0,438364546;-0,487723498;-1,112597955;2,281206381;0,45459069;6,498235508;9,374973587;2,822166084;38,28740261;38,28740261
665;-0,850478963;0,526009062;-0,618485682;-1,175808037;1,901107932;0,422238708;6,498384695;9,375188818;2,822230875;38,27489232;38,27489232
665,1;-0,793610879;0,608425651;-0,766654878;-1,260063372;1,643586193;0,424631719;6,498533859;9,375404015;2,822295656;38,26238566;38,26238566
665,2;-0,728741613;0,684788771;-0,939686658;-1,372228485;1,460304319;0,47257336;6,498682999;9,375619179;2,822360427;38,24988264;38,24988264
665,3;-0,657693927;0,753285271;-1,145343206;-1,520464094;1,327518324;0,588563347;6,498842046;9,375848636;2,822429501;38,2365509;38,2365509
665,4;-0,579235874;0,815159986;-1,407302314;-1,726412408;1,226753052;0,830380977;6,498991147;9,376063743;2,822494255;38,22405466;38,22405466
665,5;-0,49500727;0,868888832;-1,755305195;-2,020172351;1,150895216;1,325453741;6,499140224;9,376278816;2,822558999;38,21156205;38,21156205
665,6;-0,405856388;0,913936864;-2,251872562;-2,463925736;1,094167485;2,402465503;6,499289279;9,376493856;2,822623733;38,19907307;38,19907307
665,7;-0,312683133;0,949857494;-3,037763776;-3,19812582;1,052789504;5,054710466;6,49943831;9,376708862;2,822688457;38,18658772;38,18658772
665,8;-0,216430875;0,976297945;-4,510899597;-4,620412879;1,024277482;13,27957365;6,499587317;9,376923835;2,82275317;38,17410599;38,17410599
665,9;-0,118078116;0,993004309;-8,409723532;-8,468969824;1,007044975;55,89006038;6,499736302;9,377138774;2,822817874;38,1616279;38,1616279
666;-0,017564059;0,99984574;-56,92566458;-56,93444729;1,000154284;3128,67965;6,499885263;9,37735368;2,822882567;38,14915344;38,14915344
666,1;0,082357439;0,996602856;12,10094519;12,14219397;1,003408724;172,6279821;6,500034201;9,377568552;2,822947251;38,1366826;38,1366826
666,2;0,181346746;0,983419218;5,422866627;5,514298001;1,01686034;42,22032906;6,500183116;9,377783391;2,823011924;38,12421539;38,12421539
666,3;0,278605581;0,960405607;3,447187258;3,589303553;1,04122674;20,69985344;6,500341938;9,378012523;2,8230809;38,11092057;38,11092057
666,4;0,373040841;0,927814923;2,487167147;2,680671635;1,07780116;13,02117524;6,500490813;9,378227305;2,823145556;38,09846011;38,09846011
666,5;0,463652526;0,886017119;1,910950699;2,156787559;1,128646364;9,258660309;6,500639665;9,378442053;2,823210202;38,08600328;38,08600328
666,6;0,549440637;0,835532756;1,520697049;1,820032834;1,196841169;7,0520286;6,500788495;9,378656768;2,823274838;38,07355007;38,07355007
